Order_ID,Customer_ID,Order_Date,Product_ID,Product_Category,Product_Name,Unit_Price,Quantity,Discount,Payment_Method,Shipping_Method,Shipping_Cost,Order_Status,Customer_Age,Customer_Gender,Region,Customer_Rating,Ship_Date,City,Total_Amount
ORD3623,CUST9669,2023-05-07,PROD017,電子產品,產品15,,18.0,0.05,PayPal,標準,22.61,已取消,62.0,男,南部,1.0,2023-05-11,高雄,
ORD3624,CUST3475,2024-10-21,PROD053,家居,產品29,874.7,16.0,0.25,,快遞,4.54,處理中,59.0,男,南部,1.0,2024-10-26,高雄,10496.4
ORD3625,CUST1289,2024-01-30,PROD069,服飾,產品47,253.42,20.0,0.09,信用卡,快遞,2.45,已完成,48.0,未指定,北部,3.0,2024-02-02,基隆,4612.24
ORD3626,,2024-05-17,PROD081,家居,產品7,266.93,4.0,0.21,行動支付,快遞,42.86,已退貨,,男,南部,4.0,2024-05-21,台南,843.5
ORD3627,CUST6849,2025-03-20,PROD027,家居,產品13,5.65,20.0,0.17,信用卡,,10.25,已取消,73.0,未指定,南部,2.0,2025-03-21,台南,93.79
ORD3628,CUST4084,2023-07-17,,電子產品,產品28,871.32,6.0,0.29,,標準,28.76,已退貨,,,東部,3.0,2023-07-18,,3711.82
ORD3629,CUST2604,2024-08-09,PROD096,服飾,產品4,793.63,,0.08,行動支付,快遞,7.45,,74.0,女,,3.0,2024-08-11,台南,4380.84
ORD3630,,2023-07-17,PROD038,服飾,產品13,629.19,11.0,0.05,貨到付款,快遞,13.13,已退貨,57.0,未指定,南部,,2023-07-27,台南,6575.04
ORD3631,CUST9204,2023-10-09,PROD087,電子產品,產品30,751.51,17.0,0.02,貨到付款,標準,18.07,已完成,50.0,未指定,北部,2.0,2023-10-10,基隆,12520.16
ORD3632,CUST2428,2023-09-21,,家居,,156.29,3.0,0.07,,次日達,7.18,,45.0,女,東部,3.0,2023-09-23,花蓮,
ORD3633,CUST1400,2024-09-20,PROD045,家居,產品6,461.03,13.0,0.21,行動支付,,2.3,已取消,67.0,女,中部,,2024-09-23,彰化,
ORD3634,CUST7675,2024-05-05,PROD064,家居,產品48,354.46,3.0,0.03,貨到付款,標準,43.86,處理中,61.0,未指定,,,,台南,1031.48
ORD3635,CUST6352,2024-04-06,,服飾,產品34,98.31,16.0,0.07,,次日達,0.59,已完成,67.0,男,中部,3.0,2024-04-10,彰化,1462.85
ORD3636,CUST8009,2024-04-29,,電子產品,產品44,488.7,15.0,0.26,PayPal,次日達,3.07,已取消,77.0,女,中部,3.0,,彰化,5424.57
ORD3637,CUST7124,2023-12-12,PROD075,電子產品,產品27,921.14,11.0,0.17,行動支付,標準,,已取消,73.0,男,,1.0,2023-12-17,基隆,
ORD3638,,2024-09-29,PROD047,服飾,產品30,44.86,18.0,0.02,信用卡,快遞,14.1,已取消,61.0,女,中部,3.0,2024-10-02,彰化,791.33
ORD3639,CUST2892,2024-07-10,PROD017,電子產品,產品11,295.0,15.0,0.01,信用卡,次日達,36.14,已完成,37.0,未指定,南部,2.0,2024-07-11,高雄,4380.75
ORD3640,CUST2443,2024-12-24,PROD023,服飾,產品12,211.5,5.0,0.02,PayPal,標準,7.31,,49.0,女,東部,1.0,2025-01-02,花蓮,
ORD3641,CUST4105,2023-06-23,PROD016,家居,產品9,,16.0,0.28,,標準,11.86,,26.0,未指定,東部,1.0,2023-07-02,花蓮,2787.38
ORD3642,CUST9309,2024-06-17,PROD033,電子產品,產品7,,16.0,0.25,信用卡,快遞,28.64,已退貨,51.0,女,北部,3.0,2024-06-19,新竹,10906.68
ORD3643,CUST9509,2024-03-01,PROD049,家居,產品32,470.73,17.0,0.25,信用卡,標準,49.43,已完成,31.0,未指定,南部,3.0,2024-03-04,台南,
ORD3644,CUST5268,2023-06-20,PROD040,家居,產品28,468.97,9.0,0.28,信用卡,標準,3.67,,21.0,未指定,南部,3.0,2023-06-23,高雄,3038.93
ORD3645,CUST8141,2023-07-12,PROD083,,產品5,761.77,3.0,0.15,貨到付款,標準,20.03,處理中,46.0,女,,,2023-07-15,高雄,1942.51
ORD3646,CUST8985,2024-11-22,PROD002,電子產品,產品36,158.72,20.0,0.07,行動支付,快遞,,處理中,78.0,女,東部,1.0,2024-11-29,台東,2952.19
ORD3647,CUST1974,2023-09-05,PROD052,家居,產品2,489.83,13.0,0.12,,快遞,9.96,已退貨,32.0,未指定,南部,4.0,2023-09-12,台南,5603.66
ORD3648,CUST9145,2023-04-01,PROD098,家居,產品50,432.84,3.0,0.22,信用卡,,45.37,已完成,80.0,男,北部,2.0,,基隆,1012.85
ORD3649,,2023-04-17,PROD066,電子產品,產品3,,7.0,0.26,貨到付款,標準,,已取消,34.0,男,南部,2.0,2023-04-18,台南,3102.46
ORD3650,CUST1438,,PROD088,服飾,產品13,999.56,6.0,0.13,信用卡,標準,42.84,已完成,36.0,未指定,北部,1.0,2023-02-19,,
ORD3651,CUST1084,2024-06-06,PROD018,服飾,,770.6,9.0,0.16,貨到付款,快遞,8.89,處理中,55.0,男,東部,4.0,2024-06-11,台東,5825.74
ORD3652,,,PROD065,美妝,產品15,400.88,12.0,0.28,行動支付,標準,43.09,已退貨,26.0,男,東部,1.0,2023-10-20,花蓮,3463.6
ORD3653,CUST7609,2024-02-17,,,產品8,828.42,15.0,0.03,貨到付款,快遞,26.9,,44.0,男,,2.0,,,12053.51
ORD3654,CUST5098,2023-02-24,PROD023,家居,產品19,,20.0,0.26,行動支付,快遞,43.91,處理中,66.0,男,中部,3.0,2023-03-06,台中,2587.78
ORD3655,CUST1764,2024-09-19,PROD067,,產品17,,3.0,,行動支付,次日達,7.59,已退貨,32.0,未指定,中部,1.0,2024-09-22,彰化,100.63
ORD3656,,2024-07-29,PROD033,,產品3,208.43,10.0,0.15,行動支付,快遞,38.1,已取消,54.0,男,北部,1.0,,,1771.66
ORD3657,CUST6789,2025-02-12,,,產品47,343.71,1.0,,貨到付款,標準,,處理中,45.0,男,南部,3.0,2025-02-13,高雄,319.65
ORD3658,CUST6988,2025-03-26,PROD057,美妝,產品20,513.03,19.0,,信用卡,快遞,27.15,已完成,67.0,女,北部,4.0,2025-04-03,新竹,7993.01
ORD3659,CUST4313,2024-05-29,PROD086,服飾,產品15,617.05,19.0,0.17,貨到付款,次日達,40.53,已完成,,未指定,南部,4.0,2024-06-01,高雄,
ORD3660,CUST2734,2023-01-22,PROD057,電子產品,產品33,,13.0,0.11,PayPal,快遞,32.41,已退貨,21.0,女,東部,1.0,,花蓮,10540.85
ORD3661,CUST5994,2023-01-14,PROD088,電子產品,產品1,512.3,12.0,0.26,信用卡,快遞,43.85,已完成,38.0,男,中部,3.0,2023-01-16,,4549.22
ORD3662,CUST1567,2024-02-29,PROD069,電子產品,產品29,503.77,1.0,0.2,貨到付款,快遞,19.05,,,,北部,1.0,2024-03-07,基隆,403.02
ORD3663,CUST7016,2025-02-10,PROD097,電子產品,產品17,54.99,19.0,0.22,,標準,29.5,已完成,51.0,女,北部,3.0,2025-02-12,新竹,
ORD3664,CUST6520,,PROD027,家居,產品4,39.74,16.0,0.05,貨到付款,快遞,43.53,已取消,36.0,女,東部,2.0,2024-03-08,台東,604.05
ORD3665,CUST4984,2024-09-09,PROD046,服飾,產品1,,15.0,0.26,PayPal,次日達,10.74,已完成,76.0,,東部,,2024-09-12,台東,6142.74
ORD3666,CUST6507,2023-12-12,PROD038,服飾,產品33,440.99,16.0,0.05,PayPal,次日達,24.29,已退貨,54.0,男,南部,1.0,,,6703.05
ORD3667,CUST3156,2025-03-27,PROD061,美妝,產品2,839.98,11.0,0.07,貨到付款,標準,48.04,已取消,75.0,未指定,南部,5.0,2025-03-29,台南,8593.0
ORD3668,CUST6715,2024-12-12,,,產品31,164.88,6.0,0.04,貨到付款,快遞,23.68,已退貨,21.0,男,南部,4.0,2024-12-18,台南,949.71
ORD3669,CUST9892,2023-03-07,PROD023,家居,,,11.0,0.13,PayPal,快遞,12.64,已完成,,未指定,北部,1.0,,新竹,
ORD3670,CUST8919,2025-02-28,PROD005,電子產品,產品32,451.79,3.0,0.27,行動支付,標準,,已退貨,68.0,未指定,東部,3.0,2025-03-09,花蓮,989.42
ORD3671,CUST9255,2024-05-13,PROD065,家居,產品19,241.29,15.0,0.08,信用卡,標準,44.25,,,男,南部,3.0,2024-05-16,台南,3329.8
ORD3672,CUST8872,2024-12-13,PROD085,服飾,產品23,54.37,,0.11,,次日達,47.74,已取消,62.0,男,南部,4.0,2024-12-20,,48.39
ORD3673,CUST1273,2025-03-26,PROD056,美妝,產品4,725.98,7.0,0.25,行動支付,快遞,47.51,處理中,65.0,男,,1.0,2025-03-30,台北,3811.4
ORD3674,CUST6951,2025-03-16,PROD006,,產品21,116.04,1.0,0.19,行動支付,標準,34.95,已完成,29.0,未指定,東部,5.0,2025-03-22,花蓮,93.99
ORD3675,CUST9714,2023-09-24,PROD069,服飾,產品44,610.28,17.0,0.23,信用卡,,25.48,處理中,58.0,女,北部,2.0,2023-09-26,新竹,7988.57
ORD3676,CUST4439,2023-07-13,PROD070,家居,產品36,284.64,9.0,0.06,貨到付款,標準,9.13,已退貨,73.0,女,中部,5.0,2023-07-19,彰化,2408.05
ORD3677,CUST3898,2024-10-25,PROD097,服飾,產品43,177.63,13.0,0.21,PayPal,標準,6.16,已取消,,,北部,2.0,2024-10-28,台北,
ORD3678,CUST6644,2025-01-17,,家居,產品14,382.85,11.0,0.07,PayPal,次日達,2.99,已取消,31.0,女,中部,,2025-01-27,彰化,3916.56
ORD3679,CUST9996,2024-02-14,PROD027,電子產品,,802.44,20.0,0.3,,標準,0.89,已完成,71.0,男,東部,1.0,,台東,11234.16
ORD3680,,2023-12-10,,美妝,,395.13,6.0,,信用卡,快遞,43.91,處理中,80.0,男,東部,2.0,2023-12-20,,1967.75
ORD3681,,,PROD069,美妝,產品29,,1.0,0.21,信用卡,次日達,40.45,已取消,79.0,女,中部,,,彰化,594.1
ORD3682,CUST7751,2025-03-29,PROD085,電子產品,產品26,129.86,7.0,0.04,信用卡,次日達,28.39,已取消,18.0,男,南部,2.0,2025-04-01,,872.66
ORD3683,CUST4552,,PROD080,家居,產品26,773.91,12.0,0.08,行動支付,標準,49.94,已退貨,69.0,未指定,南部,2.0,2024-12-26,,8543.97
ORD3684,CUST4172,2023-04-01,PROD005,服飾,產品15,240.75,20.0,,行動支付,標準,47.65,已完成,72.0,女,東部,4.0,2023-04-04,台東,4622.4
ORD3685,CUST4518,2024-10-21,PROD091,電子產品,產品14,679.01,19.0,,信用卡,快遞,32.76,已退貨,75.0,未指定,中部,4.0,2024-10-23,台中,11353.05
ORD3686,CUST8487,2023-01-05,PROD005,家居,產品23,567.95,17.0,0.09,PayPal,標準,23.23,已完成,49.0,男,中部,1.0,2023-01-13,台中,8786.19
ORD3687,,2023-10-09,PROD063,家居,產品25,929.5,4.0,0.22,行動支付,快遞,7.61,處理中,,男,,,2023-10-11,台中,
ORD3688,CUST5913,2024-02-09,PROD049,美妝,產品12,390.39,3.0,0.03,PayPal,次日達,25.78,處理中,21.0,未指定,南部,3.0,2024-02-15,高雄,1136.03
ORD3689,CUST1901,,PROD044,家居,產品31,70.83,1.0,0.23,貨到付款,次日達,7.89,已取消,26.0,,北部,4.0,2024-12-05,,54.54
ORD3690,CUST2903,2024-07-10,PROD094,美妝,產品20,24.06,18.0,0.01,貨到付款,次日達,19.92,已取消,73.0,女,北部,5.0,2024-07-16,新竹,428.75
ORD3691,CUST4002,2023-10-14,PROD006,家居,產品38,827.72,15.0,,PayPal,快遞,47.13,處理中,80.0,女,中部,1.0,2023-10-24,台中,11670.85
ORD3692,,2023-10-01,PROD029,服飾,產品46,527.11,8.0,0.24,貨到付款,,17.1,已完成,68.0,男,中部,1.0,2023-10-10,彰化,3204.83
ORD3693,CUST6383,2024-07-04,PROD085,電子產品,,776.37,1.0,0.22,行動支付,快遞,7.64,已取消,63.0,未指定,東部,4.0,2024-07-10,花蓮,605.57
ORD3694,CUST9832,2024-12-28,PROD008,家居,產品5,238.25,20.0,0.14,信用卡,快遞,29.12,處理中,39.0,女,中部,4.0,2025-01-05,彰化,4097.9
ORD3695,,2023-02-02,PROD093,家居,產品48,348.36,14.0,0.01,信用卡,快遞,30.12,,29.0,未指定,中部,3.0,2023-02-06,彰化,
ORD3696,CUST8785,2023-02-23,PROD088,電子產品,產品8,,4.0,0.18,貨到付款,快遞,9.69,已取消,47.0,未指定,南部,4.0,2023-03-05,高雄,114.64
ORD3697,CUST8290,2023-03-15,PROD014,家居,產品39,,5.0,0.12,PayPal,次日達,9.83,已退貨,47.0,未指定,中部,2.0,2023-03-25,台中,
ORD3698,CUST2505,2024-01-24,,電子產品,產品3,669.53,,0.09,,,49.48,已退貨,49.0,女,中部,5.0,2024-01-29,彰化,7920.54
ORD3699,CUST5257,2024-10-06,PROD033,家居,產品47,933.54,15.0,0.19,貨到付款,,12.16,已取消,,女,北部,2.0,2024-10-14,台北,11342.51
ORD3700,CUST4758,2024-01-28,PROD064,美妝,產品15,269.17,6.0,0.13,PayPal,快遞,41.91,處理中,53.0,男,東部,,2024-02-04,台東,1405.07
ORD3701,CUST9767,2024-10-26,PROD026,美妝,產品12,613.41,1.0,0.03,信用卡,快遞,23.52,處理中,24.0,未指定,北部,2.0,2024-10-30,新竹,595.01
ORD3702,,2025-02-08,PROD038,家居,產品16,680.11,19.0,0.27,貨到付款,標準,21.75,已完成,34.0,女,東部,1.0,2025-02-13,,9433.13
ORD3703,CUST1563,2023-10-21,PROD072,,產品10,,13.0,0.23,PayPal,,14.75,已完成,18.0,男,,2.0,2023-10-29,台中,3212.81
ORD3704,CUST8680,2024-01-17,PROD015,家居,產品24,848.87,,0.02,行動支付,,38.69,已退貨,31.0,女,中部,,2024-01-23,彰化,4991.36
ORD3705,CUST2125,2024-11-10,PROD055,服飾,產品34,947.43,15.0,0.16,信用卡,快遞,44.03,,64.0,男,南部,4.0,2024-11-13,高雄,
ORD3706,CUST9508,2023-07-13,PROD069,美妝,產品3,,16.0,0.03,貨到付款,標準,13.06,已取消,61.0,未指定,中部,5.0,,台中,13741.87
ORD3707,CUST4782,2025-01-14,PROD070,美妝,,740.37,16.0,,信用卡,快遞,4.75,處理中,61.0,女,東部,5.0,2025-01-19,,8884.44
ORD3708,CUST5295,2023-05-05,PROD033,服飾,產品36,281.08,10.0,0.18,PayPal,快遞,6.85,已退貨,55.0,未指定,東部,2.0,2023-05-13,,2304.86
ORD3709,CUST5527,2023-02-24,PROD053,服飾,產品20,285.21,9.0,0.05,PayPal,次日達,39.64,處理中,43.0,未指定,北部,5.0,2023-02-25,新竹,2438.55
ORD3710,CUST5128,2024-01-22,PROD040,電子產品,產品19,963.54,,,行動支付,次日達,21.79,已取消,44.0,男,東部,1.0,2024-01-29,花蓮,8585.14
ORD3711,CUST9033,2023-07-05,PROD064,,產品2,15.23,17.0,0.01,,快遞,6.6,處理中,78.0,,東部,,2023-07-09,花蓮,256.32
ORD3712,CUST5319,2024-11-09,,服飾,產品9,717.47,17.0,0.15,信用卡,快遞,17.01,已完成,62.0,男,北部,2.0,2024-11-13,基隆,10367.44
ORD3713,CUST3808,2023-11-04,PROD028,美妝,產品48,707.71,17.0,0.22,信用卡,標準,25.71,處理中,33.0,男,中部,3.0,2023-11-11,台中,
ORD3714,CUST6901,2023-10-20,PROD099,服飾,產品1,624.58,12.0,0.04,信用卡,標準,42.6,已取消,63.0,男,中部,5.0,2023-10-25,台中,7195.16
ORD3715,CUST1187,2024-04-06,PROD059,服飾,產品33,990.16,13.0,0.07,貨到付款,快遞,32.09,已退貨,24.0,未指定,北部,5.0,2024-04-10,台北,11971.03
ORD3716,,2024-04-01,PROD054,服飾,產品49,315.32,12.0,0.1,行動支付,標準,8.8,已完成,49.0,男,,2.0,2024-04-09,高雄,3405.46
ORD3717,CUST5315,,PROD036,,產品32,343.27,14.0,0.07,行動支付,快遞,7.94,已取消,78.0,女,北部,5.0,2024-03-03,基隆,4469.38
ORD3718,CUST9043,2023-10-16,PROD060,電子產品,產品36,83.54,10.0,0.12,貨到付款,次日達,20.62,,42.0,,北部,5.0,2023-10-21,台北,735.15
ORD3719,CUST5748,2024-12-17,PROD055,服飾,產品39,445.58,,0.17,PayPal,快遞,3.76,處理中,48.0,女,東部,3.0,2024-12-27,台東,7026.8
ORD3720,,2023-09-13,PROD068,,產品29,264.74,2.0,0.21,貨到付款,標準,37.78,已取消,33.0,男,南部,1.0,2023-09-20,台南,418.29
ORD3721,CUST3093,2023-03-24,PROD068,電子產品,產品33,346.67,4.0,0.29,行動支付,次日達,20.07,處理中,72.0,男,南部,2.0,2023-03-28,台南,984.54
ORD3722,CUST7299,2024-06-28,PROD027,服飾,,835.4,19.0,,貨到付款,快遞,17.15,已取消,58.0,男,中部,2.0,2024-07-02,彰化,11428.27
ORD3723,CUST4575,2025-03-30,PROD012,家居,產品30,935.81,7.0,0.17,信用卡,次日達,25.46,處理中,75.0,未指定,東部,3.0,2025-04-02,花蓮,5437.06
ORD3724,,2024-12-12,PROD068,美妝,產品47,189.8,15.0,0.22,行動支付,次日達,,已完成,,未指定,中部,3.0,2024-12-21,彰化,2220.66
ORD3725,,2025-03-15,PROD077,服飾,產品48,,15.0,0.29,,標準,28.47,處理中,,女,北部,1.0,2025-03-20,台北,4000.67
ORD3726,CUST3799,2024-08-16,PROD038,家居,產品6,928.99,6.0,0.03,行動支付,次日達,40.12,處理中,79.0,女,北部,4.0,2024-08-21,新竹,5406.72
ORD3727,CUST8290,2023-10-21,,美妝,產品25,66.5,3.0,0.0,,次日達,31.47,已完成,47.0,,中部,2.0,2023-10-27,彰化,199.5
ORD3728,,2025-01-13,PROD046,服飾,產品27,96.9,6.0,,行動支付,,39.4,已取消,73.0,男,,5.0,2025-01-14,台南,575.59
ORD3729,CUST4918,2023-06-27,,家居,產品16,166.98,16.0,0.17,,快遞,34.84,,24.0,未指定,東部,1.0,2023-07-06,台東,2217.49
ORD3730,CUST6867,2023-08-14,PROD079,美妝,產品3,597.24,2.0,0.23,貨到付款,標準,9.66,已完成,,女,,2.0,2023-08-15,花蓮,919.75
ORD3731,CUST3836,2025-03-16,PROD003,家居,產品41,154.72,7.0,0.11,行動支付,快遞,2.62,已完成,,男,東部,1.0,2025-03-21,花蓮,963.91
ORD3732,CUST1508,2025-03-31,PROD096,電子產品,產品46,968.24,11.0,0.16,行動支付,次日達,45.17,已完成,44.0,女,東部,4.0,2025-04-06,台東,
ORD3733,CUST5950,,PROD082,服飾,產品17,449.48,7.0,0.15,PayPal,次日達,47.28,已退貨,,男,北部,2.0,2024-09-16,基隆,2674.41
ORD3734,CUST5424,2023-05-25,PROD031,電子產品,產品31,504.01,,0.03,信用卡,快遞,36.35,已取消,36.0,未指定,南部,5.0,2023-06-03,高雄,1955.56
ORD3735,,2023-05-18,PROD022,家居,產品36,,20.0,0.1,貨到付款,標準,36.21,已取消,,女,中部,2.0,2023-05-27,彰化,4507.74
ORD3736,,,PROD073,,產品32,473.61,7.0,0.01,貨到付款,次日達,13.51,,54.0,男,北部,1.0,2024-08-21,基隆,3282.12
ORD3737,,2024-12-26,PROD069,電子產品,產品13,,4.0,0.03,行動支付,標準,27.12,處理中,72.0,女,北部,4.0,,台北,2574.77
ORD3738,CUST3235,2025-03-19,PROD044,家居,產品23,752.42,12.0,0.24,行動支付,快遞,49.61,處理中,62.0,男,東部,1.0,2025-03-25,花蓮,6862.07
ORD3739,CUST3698,2023-01-15,PROD044,服飾,產品44,755.1,5.0,0.25,貨到付款,標準,,處理中,77.0,男,東部,1.0,2023-01-25,花蓮,2831.62
ORD3740,CUST8017,2025-02-20,PROD037,美妝,產品10,580.0,19.0,0.24,貨到付款,次日達,15.22,已完成,59.0,,東部,3.0,2025-02-27,台東,8375.2
ORD3741,CUST6448,2024-10-04,,電子產品,產品43,904.84,5.0,0.22,行動支付,標準,15.05,已取消,24.0,女,北部,1.0,2024-10-08,新竹,3528.88
ORD3742,CUST2456,,PROD016,美妝,產品11,818.32,19.0,0.24,,,,,,未指定,南部,4.0,2023-04-07,高雄,11816.54
ORD3743,CUST4810,2024-04-04,,服飾,產品35,758.26,3.0,0.2,PayPal,快遞,20.23,處理中,33.0,未指定,東部,5.0,2024-04-05,,1819.82
ORD3744,,2023-04-15,PROD073,電子產品,產品14,60.33,11.0,0.2,PayPal,標準,18.56,已退貨,49.0,男,南部,3.0,2023-04-21,台南,530.9
ORD3745,CUST9089,2024-06-08,PROD049,美妝,產品12,11.84,7.0,0.2,行動支付,,31.35,處理中,,未指定,東部,1.0,,花蓮,66.3
ORD3746,CUST1630,2024-08-17,PROD096,服飾,產品41,216.39,17.0,,信用卡,次日達,0.57,已取消,66.0,男,中部,2.0,2024-08-19,彰化,
ORD3747,CUST5198,,PROD028,美妝,產品37,665.21,9.0,,PayPal,標準,38.17,已取消,30.0,未指定,南部,3.0,,,5328.33
ORD3748,CUST9969,2023-04-26,PROD017,電子產品,產品10,414.14,9.0,0.22,PayPal,快遞,37.0,已退貨,79.0,女,北部,4.0,2023-04-28,台北,2907.26
ORD3749,CUST7056,2025-02-11,PROD071,美妝,,405.39,10.0,0.09,貨到付款,次日達,41.52,已取消,28.0,未指定,北部,2.0,2025-02-20,新竹,3689.05
ORD3750,CUST4697,2024-12-01,PROD007,,產品48,885.16,13.0,0.16,,次日達,42.07,已取消,37.0,男,東部,4.0,,花蓮,9665.95
ORD3751,CUST2945,2023-11-16,PROD088,服飾,產品42,896.09,15.0,0.13,行動支付,標準,28.32,已取消,35.0,女,東部,2.0,2023-11-17,台東,11693.97
ORD3752,CUST8151,2024-07-18,PROD068,美妝,產品39,,5.0,0.08,行動支付,標準,39.0,已取消,54.0,女,中部,5.0,2024-07-20,,4184.3
ORD3753,CUST8937,,,電子產品,產品13,317.31,3.0,0.29,行動支付,次日達,24.62,已完成,,男,,4.0,2024-06-05,高雄,675.87
ORD3754,CUST8237,2024-02-27,PROD015,,,692.6,8.0,0.08,PayPal,標準,47.58,已完成,37.0,未指定,東部,2.0,2024-03-08,,5097.54
ORD3755,,2024-08-30,PROD073,電子產品,產品48,,,0.09,貨到付款,,9.53,已取消,49.0,男,東部,4.0,2024-09-04,台東,5010.1
ORD3756,CUST2333,2023-11-19,PROD053,美妝,產品33,194.66,10.0,0.05,PayPal,次日達,45.78,,63.0,未指定,北部,3.0,2023-11-25,新竹,1849.27
ORD3757,CUST5804,2024-02-27,,家居,產品49,188.71,13.0,0.25,信用卡,次日達,,已完成,61.0,,,4.0,2024-03-05,台北,
ORD3758,CUST5976,2024-07-08,PROD095,美妝,產品13,345.4,3.0,0.18,PayPal,快遞,5.14,已完成,46.0,未指定,中部,4.0,2024-07-17,台中,849.68
ORD3759,CUST1151,2024-11-03,PROD068,美妝,產品49,432.81,8.0,0.18,PayPal,次日達,21.96,處理中,21.0,未指定,中部,2.0,2024-11-12,彰化,
ORD3760,CUST5411,2023-05-24,PROD007,美妝,產品38,831.79,,0.25,,快遞,30.75,已取消,24.0,男,南部,4.0,2023-05-29,高雄,5614.58
ORD3761,CUST1839,2025-01-28,PROD039,,產品21,124.29,12.0,0.1,PayPal,標準,,已退貨,60.0,男,南部,5.0,2025-02-05,高雄,1342.33
ORD3762,,2025-04-02,PROD085,服飾,產品45,736.25,,,貨到付款,標準,27.79,已退貨,,男,東部,1.0,2025-04-08,花蓮,7612.82
ORD3763,CUST7423,2023-03-19,PROD022,美妝,產品35,533.8,2.0,0.06,行動支付,快遞,,已退貨,,未指定,北部,3.0,2023-03-25,台北,1003.54
ORD3764,CUST2615,2023-06-19,PROD100,家居,產品48,291.51,18.0,0.22,PayPal,標準,12.85,處理中,53.0,未指定,北部,2.0,2023-06-22,台北,4092.8
ORD3765,CUST9483,2023-03-06,PROD003,服飾,產品30,495.36,9.0,0.18,PayPal,次日達,29.02,已退貨,24.0,未指定,中部,4.0,2023-03-13,台中,3655.76
ORD3766,,2024-07-08,,電子產品,產品19,303.44,2.0,0.06,信用卡,快遞,,已完成,50.0,女,東部,4.0,2024-07-13,台東,570.47
ORD3767,CUST5331,2024-01-11,PROD044,服飾,產品40,598.1,2.0,0.04,貨到付款,快遞,26.49,已完成,32.0,男,中部,,,彰化,1148.35
ORD3768,CUST2941,2024-12-16,PROD009,服飾,產品45,436.67,3.0,0.04,信用卡,,,已取消,69.0,女,北部,3.0,2024-12-23,台北,1257.61
ORD3769,,2025-01-03,PROD007,家居,產品50,168.58,16.0,0.19,PayPal,次日達,,已取消,49.0,男,中部,1.0,2025-01-07,彰化,2184.8
ORD3770,CUST5853,2024-02-12,PROD082,電子產品,產品13,,19.0,0.0,信用卡,次日達,,已退貨,39.0,男,南部,5.0,2024-02-19,台南,2299.0
ORD3771,CUST9024,2023-04-22,PROD068,家居,產品34,,4.0,0.01,PayPal,次日達,28.19,已取消,73.0,女,東部,5.0,2023-04-30,台東,2173.88
ORD3772,CUST3540,2024-08-18,PROD033,美妝,產品1,902.9,18.0,0.12,貨到付款,標準,41.22,已完成,57.0,男,北部,2.0,2024-08-23,新竹,14301.94
ORD3773,CUST5686,2023-02-24,PROD089,,產品23,347.24,20.0,0.21,貨到付款,,36.26,已退貨,46.0,,中部,1.0,2023-03-01,台中,5486.39
ORD3774,CUST6782,,PROD062,,產品15,734.34,18.0,0.21,行動支付,標準,42.64,已取消,42.0,,南部,1.0,,台南,10442.31
ORD3775,CUST7103,2024-04-05,PROD003,服飾,產品19,660.37,10.0,0.13,信用卡,次日達,8.69,處理中,22.0,女,南部,3.0,2024-04-11,,5745.22
ORD3776,CUST8223,2024-12-15,PROD045,美妝,產品37,931.9,11.0,0.21,貨到付款,,11.13,已完成,31.0,男,,4.0,2024-12-19,台中,8098.21
ORD3777,CUST8011,2024-12-12,PROD026,電子產品,產品34,821.88,17.0,0.16,貨到付款,標準,24.37,已完成,67.0,,東部,,2024-12-20,花蓮,11736.45
ORD3778,CUST5543,2023-07-03,PROD057,服飾,產品9,568.77,,0.29,,標準,,已取消,52.0,女,中部,,2023-07-05,,8076.53
ORD3779,CUST3902,2024-07-12,PROD027,,產品45,658.75,,0.05,,標準,9.88,處理中,19.0,女,南部,3.0,2024-07-21,台南,10013.0
ORD3780,CUST1785,,PROD054,電子產品,產品13,898.89,20.0,0.18,行動支付,次日達,48.55,處理中,42.0,男,中部,,2023-04-01,台中,14741.8
ORD3781,CUST1896,2024-09-28,PROD037,電子產品,產品15,402.52,13.0,0.15,信用卡,快遞,6.38,已完成,71.0,未指定,北部,2.0,2024-09-29,新竹,4447.85
